0.00035, 0.00017
0.00040, 0.00019
0.00045, 0.00022
0.00050, 0.00024
0.00055, 0.00027
0.00060, 0.00029
0.00065, 0.00031
0.00070, 0.00034
0.00075, 0.00036
0.00080, 0.00039
0.00085, 0.00041
0.00090, 0.00043
0.00095, 0.00046
0.00100, 0.00048
0.00105, 0.00051
0.00110, 0.00053
0.00115, 0.00056
0.00120, 0.00058
0.00125, 0.00061
0.00130, 0.00063
0.00135, 0.00065
